Purchase Date,State ID,Buyer ID,Product ID,Category ID,Quantity Purchased (lb),Purchase Price ($),Quantity Sold (lb),Sale Price ($)
2021-10-01,10,B10004,116,3,78,6.52,71,8.27
2021-10-01,11,B11000,106,1,1329,9.75,1283,14.38
2021-10-01,11,B11001,101,1,576,8.12,431,14.3
2021-10-01,11,B11002,114,2,1616,5.04,1303,8.95
2021-10-01,11,B11003,121,3,828,9.23,644,10.59
2021-10-01,11,B11004,117,3,438,8.68,393,9.95
2021-10-01,12,B12000,105,1,835,1.67,624,2.03
2021-10-01,12,B12001,101,1,37,11.64,29,14.65
2021-10-01,12,B12002,110,2,271,10.25,238,15.6
2021-10-01,12,B12003,113,2,975,9.93,826,11.29
2021-10-01,12,B12004,116,3,1701,9.27,1292,13.31
2021-10-01,13,B13000,111,2,1497,3.27,1395,5.21
2021-10-01,13,B13001,120,3,29,11.14,23,13.67
2021-10-01,13,B13002,107,1,374,1.22,306,1.65
2021-10-01,13,B13003,115,3,101,2.52,87,2.99
2021-10-01,13,B13004,117,3,1168,9.23,1148,16.32
2021-10-01,14,B14000,119,3,1435,5.22,1157,7.73
2021-10-01,14,B14001,118,3,984,1.04,899,1.17
2021-10-01,14,B14002,117,3,1248,11.68,1042,14.2
2021-10-01,14,B14003,103,1,229,4.93,200,6.84
2021-10-01,14,B14004,118,3,1715,1.08,1314,1.63
2021-10-01,15,B15000,114,2,759,3.61,691,5.44
2021-10-01,15,B15001,109,2,5,5.6,4,7.83
2021-10-01,15,B15002,112,2,309,8.07,246,14.14
2021-10-01,15,B15003,121,3,674,9.38,588,13.72
2021-10-01,15,B15004,116,3,772,6.84,742,8.3
2021-10-02,1,B1000,118,3,932,0.92,846,1.12
2021-10-02,1,B1001,102,1,212,4.03,156,5.0
2021-10-02,1,B1002,117,3,1020,9.05,827,16.04
2021-10-02,1,B1003,107,1,665,1.26,517,1.39
2021-10-02,1,B1004,107,1,102,1.26,93,2.21
2021-10-02,2,B2000,106,1,1397,11.08,1173,19.49
2021-10-02,2,B2001,120,3,406,9.94,344,15.36
2021-10-02,2,B2002,108,2,104,2.36,73,2.71
2021-10-02,2,B2003,112,2,1216,12.08,1115,19.4
2021-10-02,2,B2004,113,2,1677,9.73,1508,12.81
2021-10-02,3,B3000,108,2,801,2.98,790,3.77
2021-10-02,3,B3001,115,3,59,1.89,57,2.91
2021-10-02,3,B3002,109,2,286,6.3,261,7.74
2021-10-02,3,B3003,117,3,441,7.59,402,12.81
2021-10-02,3,B3004,113,2,187,9.02,133,10.75
2021-10-02,4,B4000,120,3,794,10.63,660,17.53
2021-10-02,4,B4001,115,3,104,2.91,77,3.53
2021-10-02,4,B4002,116,3,242,6.04,217,7.09
2021-10-02,4,B4003,120,3,1220,8.76,964,12.58
2021-10-02,4,B4004,121,3,1006,8.74,813,15.71
2021-10-02,5,B5000,115,3,121,3.42,97,5.04
2021-10-02,5,B5001,104,1,69,2.29,49,2.74
2021-10-02,5,B5002,107,1,630,1.18,622,1.48
2021-10-02,5,B5003,111,2,2354,3.74,1942,5.61
2021-10-02,5,B5004,106,1,1930,8.72,1567,12.27
2021-10-02,6,B6000,108,2,2364,2.56,1709,3.42
2021-10-02,6,B6001,114,2,1471,4.7,1266,5.17
2021-10-02,6,B6002,107,1,255,1.44,189,2.16
2021-10-02,6,B6003,115,3,326,2.48,238,2.9
2021-10-02,6,B6004,118,3,2111,1.07,2051,1.47
2021-10-02,7,B7000,101,1,721,8.68,629,12.7
2021-10-02,7,B7001,119,3,773,3.72,745,4.66
2021-10-02,7,B7002,117,3,1288,8.15,1230,10.09
2021-10-02,7,B7003,107,1,314,1.34,274,2.04
2021-10-02,7,B7004,119,3,636,3.25,630,4.89
2021-10-02,8,B8000,121,3,794,9.85,753,17.21
2021-10-02,8,B8001,102,1,147,3.56,106,5.99
2021-10-02,8,B8002,105,1,894,2.0,715,3.23
2021-10-02,8,B8003,105,1,203,2.05,196,2.91
2021-10-02,8,B8004,105,1,436,2.01,346,3.6
2021-10-02,9,B9000,102,1,376,3.51,366,5.36
2021-10-02,9,B9001,112,2,284,9.61,253,15.62
2021-10-02,9,B9002,109,2,54,4.18,41,7.4
2021-10-02,9,B9003,115,3,44,2.49,35,4.41
2021-10-02,9,B9004,117,3,353,9.66,289,14.93
2021-10-02,10,B10000,119,3,230,3.05,168,4.07
2021-10-02,10,B10001,117,3,971,10.46,750,15.63
2021-10-02,10,B10002,107,1,457,1.25,335,1.6
2021-10-02,10,B10003,112,2,380,10.68,347,16.45
2021-10-02,10,B10004,121,3,347,7.81,250,9.95
2021-10-02,11,B11000,110,2,510,9.5,440,14.25
2021-10-02,11,B11001,113,2,75,7.66,67,11.42
2021-10-02,11,B11002,115,3,234,2.88,186,4.88
2021-10-02,11,B11003,116,3,1193,6.0,946,6.68
2021-10-02,11,B11004,115,3,314,2.75,229,3.17
2021-10-02,12,B12000,114,2,1217,4.07,1143,6.72
2021-10-02,12,B12001,120,3,325,9.63,323,11.56
2021-10-02,12,B12002,119,3,1400,3.98,1116,4.58
2021-10-02,12,B12003,107,1,108,1.35,100,2.18
2021-10-02,12,B12004,102,1,221,2.69,194,3.57
2021-10-02,13,B13000,107,1,163,1.96,146,2.68
2021-10-02,13,B13001,112,2,535,7.93,474,9.51
2021-10-02,13,B13002,113,2,638,7.18,449,9.53
2021-10-02,13,B13003,110,2,427,12.64,319,15.55
2021-10-02,13,B13004,107,1,959,1.22,820,1.9
2021-10-02,14,B14000,116,3,821,6.95,617,10.21
2021-10-02,14,B14001,105,1,440,1.37,434,1.87
2021-10-02,14,B14002,103,1,259,4.52,239,4.98
2021-10-02,14,B14003,110,2,77,11.95,54,20.88
2021-10-02,14,B14004,115,3,311,2.77,272,4.96
2021-10-02,15,B15000,121,3,346,9.54,321,15.42
2021-10-02,15,B15001,119,3,430,3.8,365,4.83
2021-10-02,15,B15002,102,1,64,3.15,48,4.67
2021-10-02,15,B15003,105,1,191,1.32,164,1.72
2021-10-02,15,B15004,113,2,956,9.18,682,12.65
2021-10-03,1,B1000,117,3,302,9.56,267,11.96
2021-10-03,1,B1001,116,3,999,7.23,940,10.49
2021-10-03,1,B1002,112,2,1373,8.99,1353,13.26
2021-10-03,1,B1003,104,1,791,3.2,721,5.31
2021-10-03,1,B1004,116,3,864,6.25,818,11.23
2021-10-03,2,B2000,114,2,976,4.38,864,7.18
2021-10-03,2,B2001,120,3,955,10.57,928,17.19
2021-10-03,2,B2002,101,1,705,8.8,516,15.73
2021-10-03,2,B2003,101,1,673,11.46,608,14.83
2021-10-03,2,B2004,118,3,993,1.02,703,1.69
2021-10-03,3,B3000,112,2,1219,8.82,873,13.47
2021-10-03,3,B3001,108,2,1693,3.02,1313,3.85
2021-10-03,3,B3002,118,3,227,1.39,226,2.42
2021-10-03,3,B3003,104,1,184,2.48,154,2.83
2021-10-03,3,B3004,115,3,115,2.36,105,3.25
2021-10-03,4,B4000,110,2,905,9.89,836,14.86
2021-10-03,4,B4001,103,1,373,4.82,284,7.05
2021-10-03,4,B4002,115,3,146,3.06,138,4.55
2021-10-03,4,B4003,101,1,472,9.26,441,12.2
2021-10-03,4,B4004,111,2,130,4.02,100,7.23
2021-10-03,5,B5000,110,2,130,9.63,118,11.69
2021-10-03,5,B5001,106,1,1974,10.04,1870,11.21
2021-10-03,5,B5002,113,2,1941,10.52,1856,12.66
2021-10-03,5,B5003,119,3,1280,3.79,946,4.46
2021-10-03,5,B5004,104,1,865,2.71,737,3.69
2021-10-03,6,B6000,109,2,104,6.49,103,9.76
2021-10-03,6,B6001,110,2,268,8.78,232,12.38
2021-10-03,6,B6002,121,3,743,8.33,590,10.12
2021-10-03,6,B6003,112,2,294,9.82,236,16.05
2021-10-03,6,B6004,112,2,879,8.81,718,12.41
2021-10-03,7,B7000,108,2,1601,2.61,1126,3.27
2021-10-03,7,B7001,114,2,1570,3.17,1506,5.11
2021-10-03,7,B7002,119,3,88,3.51,81,5.38
2021-10-03,7,B7003,110,2,195,5.69,173,9.62
2021-10-03,7,B7004,115,3,133,2.0,128,3.25
2021-10-03,8,B8000,112,2,561,10.43,407,17.55
2021-10-03,8,B8001,113,2,152,7.44,119,11.85
2021-10-03,8,B8002,100,1,586,1.56,429,1.79
2021-10-03,8,B8003,113,2,357,11.13,355,15.89
2021-10-03,8,B8004,105,1,223,1.89,166,3.1
2021-10-03,9,B9000,107,1,294,1.68,258,2.43
2021-10-03,9,B9001,113,2,944,8.4,892,14.39
2021-10-03,9,B9002,101,1,841,8.58,726,11.18
2021-10-03,9,B9003,118,3,551,0.81,417,1.45
2021-10-03,9,B9004,102,1,377,3.43,330,4.6
2021-10-03,10,B10000,114,2,1033,3.41,980,5.72
2021-10-03,10,B10001,102,1,85,4.98,81,7.85
2021-10-03,10,B10002,101,1,204,9.4,173,11.95
2021-10-03,10,B10003,103,1,214,4.93,212,5.57
2021-10-03,10,B10004,115,3,115,1.77,100,2.7
2021-10-03,11,B11000,120,3,365,10.24,261,11.79
2021-10-03,11,B11001,101,1,1475,10.43,1281,15.89
2021-10-03,11,B11002,120,3,1516,10.91,1258,18.05
2021-10-03,11,B11003,116,3,1476,8.62,1354,12.97
2021-10-03,11,B11004,101,1,637,11.9,628,13.61
2021-10-03,12,B12000,105,1,314,1.71,227,2.17
2021-10-03,12,B12001,103,1,415,4.47,352,6.66
2021-10-03,12,B12002,108,2,580,3.13,555,4.9
2021-10-03,12,B12003,110,2,430,6.85,417,7.71
2021-10-03,12,B12004,101,1,907,7.52,726,12.84
2021-10-03,13,B13000,107,1,56,1.05,42,1.54
2021-10-03,13,B13001,114,2,572,3.07,516,3.45
2021-10-03,13,B13002,106,1,129,9.11,101,13.64
2021-10-03,13,B13003,114,2,1287,3.08,1219,4.85
2021-10-03,13,B13004,100,1,914,1.4,748,1.95
2021-10-03,14,B14000,112,2,533,9.7,425,11.85
2021-10-03,14,B14001,121,3,603,10.87,437,13.44
2021-10-03,14,B14002,104,1,1970,3.2,1730,4.66
2021-10-03,14,B14003,121,3,999,8.8,851,10.83
2021-10-03,14,B14004,101,1,724,11.76,700,16.17
2021-10-03,15,B15000,101,1,409,11.17,402,19.43
2021-10-03,15,B15001,109,2,165,4.8,153,8.43
2021-10-03,15,B15002,112,2,655,10.65,597,19.14
2021-10-03,15,B15003,101,1,1013,11.28,950,18.77
2021-10-03,15,B15004,113,2,299,9.53,240,13.71
2021-10-04,1,B1000,107,1,61,1.5,55,2.41
2021-10-04,1,B1001,105,1,299,1.96,241,2.77
2021-10-04,1,B1002,116,3,196,6.21,148,8.76
2021-10-04,1,B1003,118,3,526,0.86,397,0.99
2021-10-04,1,B1004,119,3,687,3.91,680,5.0
2021-10-04,2,B2000,112,2,286,10.46,258,15.02
2021-10-04,2,B2001,111,2,1162,4.95,1055,6.87
2021-10-04,2,B2002,103,1,188,6.63,153,11.38
2021-10-04,2,B2003,113,2,329,7.8,259,10.44
2021-10-04,2,B2004,118,3,797,0.95,643,1.37
2021-10-04,3,B3000,106,1,916,8.85,875,14.91
2021-10-04,3,B3001,119,3,654,3.83,482,4.58
2021-10-04,3,B3002,110,2,140,12.23,138,18.89
2021-10-04,3,B3003,109,2,88,4.34,72,7.01
2021-10-04,3,B3004,102,1,45,4.84,40,6.29
2021-10-04,4,B4000,110,2,195,10.94,146,16.91
2021-10-04,4,B4001,121,3,579,9.1,561,16.37
2021-10-04,4,B4002,101,1,23,7.79,18,9.97
2021-10-04,4,B4003,107,1,200,1.22,178,2.04
2021-10-04,4,B4004,112,2,303,9.5,259,15.17
2021-10-04,5,B5000,112,2,907,6.07,722,9.27
2021-10-04,5,B5001,112,2,1176,9.0,1048,12.02
2021-10-04,5,B5002,121,3,1135,13.76,958,19.57
2021-10-04,5,B5003,104,1,520,2.44,416,2.77
2021-10-04,5,B5004,116,3,92,9.2,73,16.13
2021-10-04,6,B6000,102,1,239,3.59,167,4.88
2021-10-04,6,B6001,114,2,523,4.54,485,7.22
2021-10-04,6,B6002,110,2,733,7.81,611,13.81
2021-10-04,6,B6003,105,1,442,1.98,358,2.34
2021-10-04,6,B6004,110,2,308,10.9,261,13.7
2021-10-04,7,B7000,104,1,1012,3.58,906,4.41
2021-10-04,7,B7001,119,3,1028,4.4,755,7.35
2021-10-04,7,B7002,111,2,1038,4.38,784,5.93
2021-10-04,7,B7003,112,2,343,10.75,319,12.75
2021-10-04,7,B7004,112,2,785,8.82,679,14.73
2021-10-04,8,B8000,116,3,995,6.12,759,9.58
2021-10-04,8,B8001,114,2,1893,4.02,1420,6.73
2021-10-04,8,B8002,113,2,391,8.58,335,11.77
2021-10-04,8,B8003,102,1,262,4.15,185,5.93
2021-10-04,8,B8004,121,3,124,11.89,115,17.84
2021-10-04,9,B9000,105,1,891,1.95,797,2.98
2021-10-04,9,B9001,100,1,1387,1.29,1292,1.92
2021-10-04,9,B9002,113,2,1186,8.42,985,14.45
2021-10-04,9,B9003,119,3,417,5.37,299,7.5
2021-10-04,9,B9004,116,3,595,8.68,482,12.09
2021-10-04,10,B10000,100,1,198,0.95,158,1.47
2021-10-04,10,B10001,100,1,103,1.07,94,1.58
2021-10-04,10,B10002,119,3,338,3.13,242,5.08
2021-10-04,10,B10003,114,2,1152,3.45,1097,5.7
2021-10-04,10,B10004,114,2,174,3.34,148,5.63
2021-10-04,11,B11000,103,1,781,5.05,613,7.28
2021-10-04,11,B11001,103,1,289,4.27,216,7.0
2021-10-04,11,B11002,104,1,520,2.75,409,4.4
2021-10-04,11,B11003,121,3,538,8.35,412,9.52
2021-10-04,11,B11004,108,2,358,2.94,276,3.48
2021-10-04,12,B12000,111,2,1645,4.6,1368,6.82
2021-10-04,12,B12001,108,2,211,2.87,162,4.98
2021-10-04,12,B12002,100,1,433,1.49,347,1.8
2021-10-04,12,B12003,103,1,243,5.23,220,7.7
2021-10-04,12,B12004,116,3,665,6.56,472,10.05
2021-10-04,13,B13000,110,2,168,11.38,160,13.13
2021-10-04,13,B13001,100,1,71,1.46,55,2.31
2021-10-04,13,B13002,117,3,451,7.91,435,12.36
2021-10-04,13,B13003,104,1,287,2.49,271,3.05
2021-10-04,13,B13004,116,3,800,7.46,748,13.17
2021-10-04,14,B14000,117,3,936,9.94,729,16.21
2021-10-04,14,B14001,106,1,707,7.09,547,8.69
2021-10-04,14,B14002,109,2,265,6.21,254,9.61
2021-10-04,14,B14003,115,3,131,3.01,98,4.06
2021-10-04,14,B14004,107,1,253,1.37,195,1.89
2021-10-04,15,B15000,111,2,1207,4.47,967,7.53
2021-10-04,15,B15001,114,2,1293,3.99,1035,5.57
2021-10-04,15,B15002,114,2,730,3.87,538,6.46
2021-10-04,15,B15003,104,1,653,2.33,517,2.82
2021-10-04,15,B15004,109,2,238,6.59,228,11.5
2021-10-05,1,B1000,118,3,1453,1.19,1397,1.94
2021-10-05,1,B1001,100,1,1122,1.23,1064,1.36
2021-10-05,1,B1002,120,3,235,9.0,210,12.68
2021-10-05,1,B1003,108,2,871,2.97,853,3.42
2021-10-05,1,B1004,114,2,294,3.87,248,4.94
2021-10-05,2,B2000,100,1,1218,1.33,1032,1.47
2021-10-05,2,B2001,102,1,58,2.94,49,3.37
2021-10-05,2,B2002,100,1,821,1.4,815,1.96
2021-10-05,2,B2003,107,1,654,1.12,531,1.78
2021-10-05,2,B2004,101,1,161,11.69,129,17.9
2021-10-05,3,B3000,107,1,169,1.24,136,1.49
2021-10-05,3,B3001,112,2,186,9.96,131,15.3
2021-10-05,3,B3002,104,1,815,2.69,621,3.17
2021-10-05,3,B3003,117,3,1063,10.32,851,16.19
2021-10-05,3,B3004,116,3,615,9.64,575,15.18
2021-10-05,4,B4000,117,3,65,10.65,46,17.21
2021-10-05,4,B4001,100,1,566,1.32,433,1.58
2021-10-05,4,B4002,115,3,131,2.94,129,5.24
2021-10-05,4,B4003,105,1,169,1.95,163,2.86
2021-10-05,4,B4004,116,3,145,8.16,105,10.68
2021-10-05,5,B5000,114,2,1641,3.58,1314,5.78
2021-10-05,5,B5001,117,3,351,7.36,299,11.26
2021-10-05,5,B5002,112,2,1245,9.74,1146,15.12
2021-10-05,5,B5003,110,2,351,9.44,320,15.28
2021-10-05,5,B5004,105,1,869,2.16,661,3.22
2021-10-05,6,B6000,104,1,560,2.78,404,4.74
2021-10-05,6,B6001,110,2,690,7.85,660,8.76
2021-10-05,6,B6002,103,1,478,4.93,338,8.85
2021-10-05,6,B6003,102,1,425,3.39,324,5.38
2021-10-05,6,B6004,106,1,222,8.32,187,12.93
2021-10-05,7,B7000,110,2,242,7.9,190,9.75
2021-10-05,7,B7001,119,3,590,3.21,466,5.06
2021-10-05,7,B7002,104,1,473,3.02,461,5.14
2021-10-05,7,B7003,113,2,730,8.44,691,10.79
2021-10-05,7,B7004,118,3,1754,0.9,1339,1.36
2021-10-05,8,B8000,103,1,436,6.08,434,10.86
2021-10-05,8,B8001,110,2,266,9.73,196,11.95
2021-10-05,8,B8002,100,1,123,1.38,94,2.39
2021-10-05,8,B8003,105,1,8,1.9,7,3.41
2021-10-05,8,B8004,108,2,218,2.14,211,2.93
2021-10-05,9,B9000,114,2,294,4.13,235,5.56
2021-10-05,9,B9001,102,1,211,3.63,204,4.26
2021-10-05,9,B9002,103,1,135,4.16,98,6.47
2021-10-05,9,B9003,105,1,176,1.92,132,2.33
2021-10-05,9,B9004,117,3,1240,9.72,1218,10.75
2021-10-05,10,B10000,115,3,146,2.37,116,3.86
2021-10-05,10,B10001,100,1,403,1.72,328,2.11
2021-10-05,10,B10002,121,3,259,10.99,207,18.87
2021-10-05,10,B10003,101,1,315,9.57,289,10.97
2021-10-05,10,B10004,110,2,24,9.16,19,12.01
2021-10-05,11,B11000,114,2,191,4.23,162,6.11
2021-10-05,11,B11001,114,2,1242,4.97,1014,7.68
2021-10-05,11,B11002,103,1,1103,5.37,819,9.21
2021-10-05,11,B11003,101,1,2017,8.11,2006,14.06
2021-10-05,11,B11004,120,3,631,10.04,462,12.2
2021-10-05,12,B12000,101,1,587,7.62,552,10.81
2021-10-05,12,B12001,101,1,294,8.05,274,13.37
2021-10-05,12,B12002,108,2,1376,3.12,1089,3.57
2021-10-05,12,B12003,118,3,241,0.99,226,1.23
2021-10-05,12,B12004,118,3,2490,1.09,1763,1.48
2021-10-05,13,B13000,100,1,1432,1.55,1379,2.34
2021-10-05,13,B13001,119,3,571,3.59,434,5.39
2021-10-05,13,B13002,117,3,256,7.85,207,11.25
2021-10-05,13,B13003,101,1,832,6.48,756,11.5
2021-10-05,13,B13004,119,3,208,3.71,147,6.21
2021-10-05,14,B14000,102,1,51,4.52,47,5.46
2021-10-05,14,B14001,102,1,381,4.61,296,7.61
2021-10-05,14,B14002,111,2,1386,4.11,1009,7.02
2021-10-05,14,B14003,101,1,108,8.09,98,13.44
2021-10-05,14,B14004,106,1,1563,10.78,1232,17.09
2021-10-05,15,B15000,114,2,782,3.48,646,5.53
2021-10-05,15,B15001,103,1,9,5.5,8,7.35
2021-10-05,15,B15002,111,2,1178,5.04,884,8.65
2021-10-05,15,B15003,117,3,362,7.44,328,9.52
2021-10-05,15,B15004,119,3,861,4.42,822,5.42
2021-10-06,1,B1000,114,2,162,3.07,115,4.09
2021-10-06,1,B1001,113,2,568,9.49,560,14.97
2021-10-06,1,B1002,106,1,545,6.71,386,11.17
2021-10-06,1,B1003,119,3,780,4.75,699,5.82
2021-10-06,1,B1004,106,1,1566,8.18,1169,13.88
2021-10-06,2,B2000,109,2,58,3.96,48,4.43
2021-10-06,2,B2001,117,3,1015,9.03,908,15.31
2021-10-06,2,B2002,100,1,776,1.36,664,2.19
2021-10-06,2,B2003,111,2,1440,5.67,1232,8.43
2021-10-06,2,B2004,109,2,448,4.54,390,5.8
2021-10-06,3,B3000,106,1,84,8.76,81,12.89
2021-10-06,3,B3001,100,1,1423,0.99,1184,1.27
2021-10-06,3,B3002,115,3,240,3.75,207,5.45
2021-10-06,3,B3003,111,2,894,4.93,848,6.85
2021-10-06,3,B3004,117,3,962,8.11,803,11.33
2021-10-06,4,B4000,119,3,135,3.45,96,5.68
2021-10-06,4,B4001,101,1,141,10.93,119,18.95
2021-10-06,4,B4002,102,1,79,3.49,78,4.8
2021-10-06,4,B4003,110,2,495,9.73,389,14.9
2021-10-06,4,B4004,119,3,638,4.1,507,7.11
2021-10-06,5,B5000,118,3,194,1.08,182,1.5
2021-10-06,5,B5001,113,2,1134,7.7,798,9.83
2021-10-06,5,B5002,107,1,232,1.77,206,2.07
2021-10-06,5,B5003,100,1,832,1.31,697,1.86
2021-10-06,5,B5004,119,3,561,3.85,404,5.81
2021-10-06,6,B6000,106,1,1285,11.32,1225,17.63
2021-10-06,6,B6001,103,1,519,7.08,507,12.31
2021-10-06,6,B6002,110,2,358,9.02,252,11.52
2021-10-06,6,B6003,104,1,105,2.2,90,2.64
2021-10-06,6,B6004,114,2,750,3.23,679,5.69
2021-10-06,7,B7000,108,2,1270,2.62,971,3.69
2021-10-06,7,B7001,109,2,259,7.31,247,8.85
2021-10-06,7,B7002,118,3,534,1.34,377,1.9
2021-10-06,7,B7003,102,1,15,4.02,12,4.71
2021-10-06,7,B7004,117,3,768,11.21,652,12.74
2021-10-06,8,B8000,104,1,85,3.05,81,5.41
2021-10-06,8,B8001,105,1,404,1.86,364,2.12
2021-10-06,8,B8002,109,2,172,6.1,159,9.42
2021-10-06,8,B8003,100,1,1327,1.79,1153,2.67
2021-10-06,8,B8004,108,2,1579,2.75,1238,4.22
2021-10-06,9,B9000,109,2,501,5.13,410,9.1
2021-10-06,9,B9001,115,3,86,2.91,64,3.91
2021-10-06,9,B9002,120,3,1071,7.92,867,10.96
2021-10-06,9,B9003,116,3,187,7.25,179,7.99
2021-10-06,9,B9004,114,2,1666,3.06,1362,4.11
2021-10-06,10,B10000,103,1,264,3.72,188,5.77
2021-10-06,10,B10001,120,3,427,6.56,393,8.94
2021-10-06,10,B10002,101,1,895,8.59,733,9.54
2021-10-06,10,B10003,112,2,27,7.79,21,9.61
2021-10-06,10,B10004,117,3,783,9.56,776,15.7
2021-10-06,11,B11000,107,1,28,1.63,25,2.29
2021-10-06,11,B11001,114,2,2199,4.19,1695,5.36
2021-10-06,11,B11002,110,2,72,7.22,67,10.38
2021-10-06,11,B11003,118,3,2618,1.12,2156,1.79
2021-10-06,11,B11004,112,2,1826,10.59,1434,18.09
2021-10-06,12,B12000,102,1,268,3.51,212,5.37
2021-10-06,12,B12001,116,3,195,7.01,159,11.02
2021-10-06,12,B12002,120,3,540,9.54,477,11.81
2021-10-06,12,B12003,119,3,1535,3.63,1415,4.26
2021-10-06,12,B12004,102,1,25,4.02,18,4.82
2021-10-06,13,B13000,114,2,695,2.72,663,3.57
2021-10-06,13,B13001,111,2,1756,3.36,1601,4.69
2021-10-06,13,B13002,121,3,233,11.09,224,14.37
2021-10-06,13,B13003,114,2,1151,3.47,1029,4.96
2021-10-06,13,B13004,118,3,1045,0.86,772,1.08
2021-10-06,14,B14000,117,3,819,7.69,657,13.16
2021-10-06,14,B14001,120,3,1126,11.93,887,15.61
2021-10-06,14,B14002,106,1,318,7.12,252,12.49
2021-10-06,14,B14003,120,3,191,7.16,142,8.14
2021-10-06,14,B14004,109,2,76,4.34,61,7.41
2021-10-06,15,B15000,116,3,593,7.41,431,12.09
2021-10-06,15,B15001,103,1,408,4.18,365,5.19
2021-10-06,15,B15002,102,1,172,3.37,133,4.89
2021-10-06,15,B15003,117,3,1485,10.78,1118,14.96
2021-10-06,15,B15004,113,2,508,9.46,400,12.34
2021-10-07,1,B1000,111,2,1994,5.07,1779,9.06
2021-10-07,1,B1001,111,2,1265,3.21,924,4.75
2021-10-07,1,B1002,119,3,839,5.55,757,9.05
2021-10-07,1,B1003,113,2,414,9.97,325,15.85
2021-10-07,1,B1004,101,1,1090,10.09,835,15.45
2021-10-07,2,B2000,100,1,525,1.24,393,1.88
2021-10-07,2,B2001,117,3,87,8.91,85,13.22
2021-10-07,2,B2002,111,2,1080,6.18,931,10.26
2021-10-07,2,B2003,102,1,413,4.21,320,4.79
2021-10-07,2,B2004,120,3,139,12.69,108,20.97
2021-10-07,3,B3000,117,3,1915,9.11,1436,12.72
2021-10-07,3,B3001,109,2,355,5.33,269,7.54
2021-10-07,3,B3002,117,3,810,8.87,749,10.07
2021-10-07,3,B3003,106,1,1059,9.06,819,16.27
2021-10-07,3,B3004,104,1,99,2.54,89,3.75
2021-10-07,4,B4000,118,3,34,1.07,25,1.63
2021-10-07,4,B4001,107,1,180,1.24,143,1.94
2021-10-07,4,B4002,110,2,350,6.74,273,11.05
2021-10-07,4,B4003,105,1,92,2.08,83,3.07
2021-10-07,4,B4004,109,2,259,5.29,191,9.5
2021-10-07,5,B5000,111,2,1366,4.31,1086,6.31
2021-10-07,5,B5001,112,2,746,9.03,712,14.13
2021-10-07,5,B5002,114,2,435,4.04,392,4.48
2021-10-07,5,B5003,106,1,1524,9.39,1270,14.45
2021-10-07,5,B5004,112,2,405,11.05,362,14.57
2021-10-07,6,B6000,108,2,308,2.07,281,2.55
2021-10-07,6,B6001,101,1,63,10.1,48,16.81
2021-10-07,6,B6002,104,1,128,3.45,112,6.07
2021-10-07,6,B6003,102,1,821,4.58,672,6.58
2021-10-07,6,B6004,102,1,101,4.33,83,7.24
2021-10-07,7,B7000,116,3,317,8.22,269,12.05
2021-10-07,7,B7001,114,2,2159,4.06,1777,7.16
2021-10-07,7,B7002,105,1,381,1.73,312,2.09
2021-10-07,7,B7003,121,3,207,10.69,168,15.79
2021-10-07,7,B7004,106,1,474,9.75,404,16.77
2021-10-07,8,B8000,101,1,393,10.92,279,13.81
2021-10-07,8,B8001,102,1,643,4.28,533,5.84
2021-10-07,8,B8002,102,1,102,4.15,100,6.83
2021-10-07,8,B8003,107,1,1232,1.43,1153,2.12
2021-10-07,8,B8004,107,1,289,1.41,246,1.75
2021-10-07,9,B9000,104,1,395,3.28,304,5.86
2021-10-07,9,B9001,100,1,1937,1.19,1796,1.35
2021-10-07,9,B9002,117,3,923,7.96,830,11.64
2021-10-07,9,B9003,107,1,91,1.36,74,2.36
2021-10-07,9,B9004,117,3,902,8.34,860,11.03
2021-10-07,10,B10000,103,1,184,4.52,181,7.2
2021-10-07,10,B10001,101,1,178,6.6,146,7.42
2021-10-07,10,B10002,115,3,119,2.33,113,2.6
2021-10-07,10,B10003,120,3,1464,14.13,1385,21.93
2021-10-07,10,B10004,111,2,1219,3.78,931,6.53
2021-10-07,11,B11000,119,3,176,2.68,144,3.7
2021-10-07,11,B11001,119,3,726,4.17,523,5.67
2021-10-07,11,B11002,116,3,145,7.39,114,10.97
2021-10-07,11,B11003,111,2,2189,5.22,1929,6.96
2021-10-07,11,B11004,109,2,288,4.32,227,6.86
2021-10-07,12,B12000,113,2,1120,7.31,815,9.07
2021-10-07,12,B12001,116,3,495,6.89,355,10.76
2021-10-07,12,B12002,100,1,1164,1.24,908,1.99
2021-10-07,12,B12003,110,2,410,8.78,296,15.73
2021-10-07,12,B12004,106,1,1353,7.28,1167,12.81
2021-10-07,13,B13000,117,3,133,8.06,99,13.69
2021-10-07,13,B13001,117,3,483,8.07,451,12.75
2021-10-07,13,B13002,106,1,51,9.58,50,11.08
2021-10-07,13,B13003,104,1,82,2.6,59,3.09
2021-10-07,13,B13004,108,2,684,2.66,682,3.51
2021-10-07,14,B14000,119,3,493,3.88,489,6.48
2021-10-07,14,B14001,101,1,904,8.64,834,14.25
2021-10-07,14,B14002,110,2,325,7.49,279,11.91
2021-10-07,14,B14003,109,2,645,5.7,591,7.66
2021-10-07,14,B14004,120,3,1792,10.16,1638,12.1
2021-10-07,15,B15000,102,1,495,3.76,469,5.06
2021-10-07,15,B15001,101,1,472,6.58,466,8.56
2021-10-07,15,B15002,118,3,371,1.33,319,2.27
